time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-10-24_23:24:13,39.77443799683769,-104.6006581315569,-1.203404832136795,6.9021455942906,245.6332834293653,-26.33623470207409,-179.2207478982198,-0.000310135598808073,EngineFailure,0.48,,,,None
2025-10-24_23:24:17,39.77443799066194,-104.6006581291679,-1.203007296422869,6.90216345320597,245.6616910773236,-26.33737365511791,-179.2309177858489,-0.0003072091582677859,EngineFailure,0.48,,,,None
2025-10-24_23:24:21,39.77443798435379,-104.6006581266928,-1.202558840404033,6.902154416211783,245.6999220841418,-26.33938366534458,-179.8463804138983,0.01135323237747823,EngineFailure,0.48,,,,None
2025-10-24_23:24:28,39.77279004796343,-104.6002720183234,-1.322493564611357,6.900868224053909,246.4186719845715,-25.98823189765466,179.1629605072211,-0.000181914844203759,FuelLeak,0.515,,,,None
2025-10-24_23:24:32,0.0,39.77279003230814,-104.600272019326,-1.321431899153141,6.900979478183142,246.4485072401924,-25.99446075799147,179.1297577202834,FuelLeak,0.635,,,,None
2025-10-24_23:24:35,-0.000204458243131586,0.0,39.77279002217237,-104.6002720202221,-1.320805806053551,6.901005239564793,246.4694389543877,-25.99920613409314,FuelLeak,0.775,,,,None
2025-10-24_23:24:37,179.1056675232525,-0.0002259757782100126,0.0,39.77279001563749,-104.600272020979,-1.320353958182251,6.900912817045525,246.4855602732218,FuelLeak,0.685,,,,None
2025-10-24_23:24:39,-26.00258538340742,179.0914293124838,-0.0002405485018180213,0.0,39.77279000816304,-104.6002720215838,-1.319903585250126,6.901032075779324,FuelLeak,0.595,,,,None
2025-10-24_23:24:40,246.4984509839654,-26.00649949784948,179.0744807809359,0.0007021191867603784,0.0,39.77279000269718,-104.6002720221547,-1.3195818018953,EngineFailure,0.715,,,,None
2025-10-24_23:24:42,6.901046757320204,246.510648496723,-26.00869240663259,179.0613438583446,-0.0002711313737142239,0.0,39.77278999756664,-104.6002720227112,FuelLeak,0.755,,,,None
2025-10-24_23:24:43,-1.319295570624988,6.901056969520804,246.5218996022746,-26.01132080843213,179.053184416695,-0.000283471578412485,0.0,39.77278999220515,FuelLeak,0.655,,,,None
