time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-11-09_22:11:58,39.81700367285467,-104.6824644469038,1140.140505281704,85.02102112466815,121.9615023671237,-3.603244523943741,-8.184661129620173,-4.140448888028832,Normal,0.835,,,,None
2025-11-09_22:12:03,39.81619539723392,-104.68041076614,1123.027343207257,85.0220303253688,114.8847134641886,-3.601240048553753,-8.188284346709148,-4.134026552242979,Normal,0.835,,,,None
2025-11-09_22:12:07,39.81555760748176,-104.6782073934072,1105.424099347161,85.0226443651168,107.6054766313102,-3.599438089228493,-8.192048902797843,-4.128156535464776,Normal,0.835,,,,None
2025-11-09_22:12:11,39.81512186484569,-104.6759678791055,1088.326997320956,85.02341604329996,100.4770207873087,-3.597958281192324,-8.195751464907273,-4.123239184383311,Normal,0.835,,,,None
2025-11-09_22:12:15,39.81488871548984,-104.673625755132,1070.803630125019,85.02435509137226,93.37215338411899,-3.596656303031585,-8.19936035336252,-4.118672199577366,Normal,0.8,,,,None
2025-11-09_22:12:19,39.81485950270686,-104.6712867977196,1053.471467176475,85.02569238625547,86.23421891561321,-3.595243764733812,-8.202884480416696,-4.113831203396978,Normal,0.705,,,,None
2025-11-09_22:12:24,39.81503770380883,-104.668641517917,1033.796262834524,85.0271843655238,78.07070098531126,-3.593319904290472,-8.206841155517028,-4.107682095414655,Normal,0.705,,,,None
2025-11-09_22:12:28,39.81549045605367,-104.6663633046136,1016.441870290991,85.02828776803109,70.93660811496846,-3.591639824366854,-8.210272688154014,-4.102488593068228,Normal,0.705,,,,None
2025-11-09_22:12:33,39.81609110815268,-104.6641992557634,999.2461516608344,85.0292823344727,63.75743995038398,-3.590065653619336,-8.223408464287566,-4.096462423043886,Normal,0.705,,,,None
2025-11-09_22:12:37,39.81683251235702,-104.6621038930436,982.075182891234,85.02531165815596,56.65640712609537,-3.589174988921239,-8.235032793868811,-4.09911835888802,Normal,0.705,,,,None
2025-11-09_22:12:41,39.81771615770925,-104.6598302335723,961.4977460312834,85.01752319458333,48.16510741698366,-3.598070882732685,-8.249054826659538,-4.126080626251141,Normal,0.675,,,,None
2025-11-09_22:12:46,39.81920916887175,-104.6581116778492,944.1636172443184,85.01945572542282,41.23508260884184,-3.610779759328577,-8.260546720975958,-4.155863641832364,Normal,0.635,,,,None
2025-11-09_22:12:50,39.82052902280414,-104.6566045527186,926.7434927240452,85.0278272140115,34.11399438796038,-3.619289520310644,-8.266024525862665,-4.17268175499589,Normal,0.63,,,,None
2025-11-09_22:12:54,39.82189171233136,-104.6553008899115,909.289292357464,85.03578734569157,27.03851709792296,-3.621271755643173,-8.268043672412448,-4.174233260170449,Normal,0.63,,,,None
2025-11-09_22:12:59,39.82353921486187,-104.654193724486,890.6082859885778,85.0363898034426,18.85781580534743,-3.621051588442123,-8.27107294072833,-4.174617532009897,Normal,0.63,,,,None
2025-11-09_22:13:03,39.82523563262609,-104.6533822534914,872.6213026576503,85.0345719459306,11.6939396856636,-3.623966729925245,-8.272010522441946,-4.182833896573307,Normal,0.63,,,,None
2025-11-09_22:13:07,39.82688395860846,-104.652852032699,854.946816184249,85.03305620737675,4.506449467431849,-3.629168802457055,-8.272564356605551,-4.1955513211024,Normal,0.63,,,,None
2025-11-09_22:13:12,39.82856560030042,-104.6526038190961,837.255128719829,85.03539998869827,357.3248434943927,-3.633639345584035,-8.271888490234396,-4.204823965466732,Normal,0.835,,,,None
2025-11-09_22:13:16,39.83024472663881,-104.6526256573621,819.6310397483048,85.04081763583545,350.3930196604773,-3.634401711363594,-8.269438792556647,-4.204002902093102,Normal,0.835,,,,None
2025-11-09_22:13:20,39.83204961332994,-104.6529541728826,799.4517657349637,85.04410092078834,341.8514750972492,-3.632864795663049,-8.266642624583092,-4.199392070174969,Normal,0.835,,,,None
2025-11-09_22:13:25,39.83370971263421,-104.6535644530998,781.95589405205,85.04208765309593,334.6333266716911,-3.631679022849583,-8.263884754305716,-4.195931941917753,Normal,0.835,,,,None
2025-11-09_22:13:29,39.83521026056783,-104.6543974628995,764.2284361067456,85.04126993469264,327.4084387131585,-3.631076497677833,-8.261171332346475,-4.193351018270969,Normal,0.835,,,,None
2025-11-09_22:13:33,39.83659170208256,-104.6554592353283,746.6173507827226,85.04246053834355,320.2195845666694,-3.629417368125816,-8.258249254864134,-4.187625083053645,Normal,0.785,,,,None
2025-11-09_22:13:37,39.83787208237026,-104.6567372429362,729.0311966272056,85.04323744083267,312.9380413667556,-3.626218609614513,-8.25520604879534,-4.177299751202714,Normal,0.615,,,,None
2025-11-09_22:13:42,39.83898371422216,-104.6582015724558,711.4188661498043,85.04382959620334,305.7076925575748,-3.621148301718116,-8.25210575341114,-4.16407367201801,Normal,0.615,,,,None
2025-11-09_22:13:46,39.83994725695744,-104.659825185422,694.0007221328551,85.0432016193309,298.442286917321,-3.616058828758939,-8.249660111485587,-4.150320391682312,Normal,0.615,,,,None
