time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,failure
11:11:51,37.6386138393412,-122.3660357251271,2574.904279380512,83.53508234953591,20.14506537898487,-2.297080613660224,-6.459325425513367,-1.706976775908919,Normal
11:11:56,37.63999482830067,-122.3651103952592,2567.537894912428,82.51953901571886,14.94064913579988,-4.042823632476023,-6.961858513915376,-6.354316678950985,Normal
11:12:00,37.64154391994292,-122.3643353797117,2540.778134659401,83.76850173904512,9.143915398041818,-5.433423963027476,-7.13657746320034,-9.247029981875507,Normal
11:12:04,0.0,0.0,0.0,0.0,0.0,37.6432809559922,-122.3637635160246,2506.297991668901,EngineFailure
11:12:06,85.32737872366752,4.938617135233545,-5.441062643253501,-6.993565042521739,-9.05709145065578,37.64373949735086,-122.3636415855442,2495.603037982803,EngineFailure
11:12:07,85.67597155010571,3.285311972701369,-5.316847535363073,-6.885532958582933,-8.532966894980978,37.64420364712618,-122.3635366062797,2485.504071960979,EngineFailure
11:12:08,85.95184806295548,1.639722890422732,-5.067165693384238,-6.793870573902649,-7.80347540338188,37.64475354061997,-122.3634355448255,2474.742910696619,EngineFailure
11:12:10,86.15040750089393,359.7242602594849,-4.699271157593582,-6.698289761440059,-6.803249450613345,0.0,0.0,0.0,EngineFailure
11:12:17,0.0,0.0,0.0,37.64508057325344,-122.3633871447149,2469.038208362711,86.18526261117829,358.5988046777578,FuelLeak
11:12:24,-4.459594338414259,-6.669143528221926,-6.46038069311281,0.0,0.0,0.0,0.0,37.64508057325344,FuelLeak
11:12:25,-122.3633871447149,2462.967500330069,85.89141133791247,356.0453656228007,-3.942399321235823,-5.989978885924287,-5.112673128324813,37.64628684134748,FuelLeak
11:12:26,-122.363278063301,2451.898863323675,84.53078138261557,354.6851230007531,-3.884503750699833,-5.910699879866026,-4.956122078895491,37.6466580728766,FuelLeak
