time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-10-19_12:14:14,39.87026633605429,-104.7109254010236,-1.09443313906053,10.16328768348945,150.4219960917294,-26.46446465235589,179.0488914160911,-4.414942926200078,FuelLeak,0.51,,,,None
2025-10-19_12:14:19,0.0,39.87026636858445,-104.7109254271768,-1.08923787832997,10.16332225743766,150.3892284149525,-26.46533031112501,179.0992574668327,FuelLeak,0.635,,,,None
2025-10-19_12:14:21,0.002689456756410611,0.0,39.87026638978158,-104.7109254463457,-1.086053803940916,10.1633429275495,150.3636789072309,-26.4651654455352,FuelLeak,0.775,,,,None
2025-10-19_12:14:24,179.1470229200811,-9.522499128279032,0.0,39.87026640652715,-104.7109254615839,-1.083165114548727,10.16335404736184,150.3444808528539,FuelLeak,0.685,,,,None
2025-10-19_12:14:25,-26.46408937315953,179.1712172799122,-0.0001142250064823797,0.0,39.87026641993517,-104.7109254738558,-1.080812266149981,10.15953430058497,FuelLeak,0.595,,,,None
2025-10-19_12:14:27,150.3307811952529,-26.4638706613073,179.199506213223,-0.0001415993534111979,0.0,39.87026643065568,-104.7109254836629,-1.079035705807471,EngineFailure,0.715,,,,None
2025-10-19_12:14:28,10.15953509898066,150.3171205801165,-26.46368979968336,179.2264782496973,0.002622609886164856,0.0,39.87026644188001,-104.7109254939072,FuelLeak,0.755,,,,None
2025-10-19_12:14:30,-1.077300462607198,10.16335820415005,150.3033060929518,-26.46432418913571,179.2442957684711,-0.0002092532907673039,0.0,39.87026645226321,FuelLeak,0.655,,,,None
2025-10-19_12:14:31,-104.7109255034421,-1.075571354164977,10.15953035658821,150.290064028813,-26.46318968441874,179.2679212909634,-0.00023224666258229,0.0,FuelLeak,0.73,,,,None
2025-10-19_12:14:32,39.87026646305106,-104.7109255133087,-1.073908406657872,10.15952220443424,150.2768818294642,-26.46291968087949,179.291454240498,-0.0002754130269439397,FuelLeak,0.515,,,,None
2025-10-19_12:14:33,0.0,39.87026647248805,-104.710925521931,-1.072494192534314,10.15951481122334,150.2655491158098,-26.46267744965082,179.3117042450562,FuelLeak,0.635,,,,None
2025-10-19_12:14:34,-0.0003120381813986983,0.0,39.87026648148007,-104.7109255301322,-1.071185888483868,10.15950315722263,150.2549617298669,-26.4624459664744,FuelLeak,0.775,,,,None
2025-10-19_12:14:36,179.3306226046642,-0.0003527225133126682,0.0,39.87026649156142,-104.7109255392786,-1.069849711647408,10.16331415705479,150.2436428217758,FuelLeak,0.685,,,,None
2025-10-19_12:14:37,-26.46311735997654,179.3508379468346,0.002572009824679377,0.0,39.87026650164502,-104.710925548462,-1.068403793131206,10.15946994925529,FuelLeak,0.595,,,,None
2025-10-19_12:14:38,150.2319971177805,-26.46195656221463,179.3716470752861,-0.00045957644113252,0.0,39.8702665115703,-104.710925557415,-1.067198633045728,EngineFailure,0.715,,,,None
2025-10-19_12:14:39,10.16327279922589,150.2214123222508,-26.46268927835695,179.3905261286948,0.002562069666136942,0.0,39.87026651985364,-104.7109255649175,FuelLeak,0.755,,,,None
2025-10-19_12:14:40,-1.066092152533402,10.15942648218671,150.212272798531,-26.46159067321302,179.4068310225776,-0.0005769780240865571,0.0,39.87026653177227,FuelLeak,0.655,,,,None
2025-10-19_12:14:42,-104.7109255756061,-1.064773561073059,10.16321744410847,150.2001675139194,-26.46240086334408,179.4283827457163,0.002549351891435386,0.0,FuelLeak,0.73,,,,None
2025-10-19_12:14:43,39.87026654181351,-104.7109255846261,-1.063594428926042,10.15935889414757,150.1897945975044,-26.46135928004702,179.4468432665541,-0.0007467916436743015,FuelLeak,0.515,,,,None
2025-10-19_12:14:44,0.0,39.87026655110112,-104.7109255928861,-1.062722953618571,10.16315239874351,150.1809689364422,-26.46236517367775,179.462517908735,FuelLeak,0.635,,,,None
2025-10-19_12:14:45,0.002527969316046545,0.0,39.87026655962757,-104.7109256004692,-1.061912649084544,10.16311291192427,150.1728452602826,-26.46246152042406,FuelLeak,0.775,,,,None
2025-10-19_12:14:47,179.476939334972,0.002524489703540802,0.0,39.8702665765494,-104.7109256154822,-1.060419139083494,10.15919929364188,150.1570234231409,FuelLeak,0.685,,,,None
2025-10-19_12:14:48,-26.46187516569634,179.5050279539439,-0.001123629168627432,0.0,39.87026658773822,-104.7109256253483,-1.059637291266039,10.15913193540688,FuelLeak,0.595,,,,None
2025-10-19_12:14:49,150.1471041154488,-26.46242680854557,179.5226361274563,-0.001288744749722087,0.0,39.87026659830754,-104.7109256346184,-1.059099763621664,EngineFailure,0.715,,,,None
2025-10-19_12:14:50,10.16288597069691,150.1382027122353,-26.46431027482779,179.5384486998188,0.002449432440965022,0.0,39.8702666102297,-104.7109256451049,FuelLeak,0.755,,,,None
2025-10-19_12:14:51,-1.058502521540087,10.15896668351047,150.1278792684547,-26.46446797244031,179.5568571661575,-0.001709594446845815,0.0,39.8702666232064,FuelLeak,0.655,,,,None
2025-10-19_12:14:52,-104.710925656453,-1.058233813552345,10.16267580659915,150.117320611893,-26.46763819308724,179.5757579963407,0.002322729976531057,0.0,FuelLeak,0.73,,,,None
2025-10-19_12:14:53,39.87026663414907,-104.710925666069,-1.058095594219118,10.15873673145414,150.1080619318728,-26.46880345032731,179.5924669758379,-0.002369898898344705,FuelLeak,0.515,,,,None
