time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-10-24_22:15:09,39.82793425217619,-104.6751374608229,1062.740600747924,84.82171492088267,298.2181195985982,-4.023278010589879,-6.916994034523481,-5.270323972390153,Normal,0.835,,,,None
2025-10-24_22:15:14,39.82852636643001,-104.6771119429122,1040.428803734338,84.82111543534971,292.2780694202577,-4.022802846424484,-6.921688474306156,-5.268289377235361,Normal,0.835,,,,None
2025-10-24_22:15:18,39.82895302642158,-104.6791253069607,1018.214233496161,84.82375940580059,286.4483363580339,-4.023217036675023,-6.926076469627716,-5.266962199266863,Normal,0.835,,,,None
2025-10-24_22:15:22,39.82921278329997,-104.6813388578806,996.3579289259877,84.85509604969465,280.5580783862899,-4.01486029723718,-6.921421064131107,-5.216689060825145,Normal,0.835,,,,None
2025-10-24_22:15:26,39.82930630336732,-104.6835632837156,974.2345432944924,84.92567140459242,274.6708531094373,-3.944310554150257,-6.910796757248248,-5.016017406800458,Normal,0.835,,,,None
2025-10-24_22:15:30,39.8292297041375,-104.6857448417164,953.2774469610564,84.88945510636846,268.8796159895991,-3.874483990190405,-6.911829592388627,-4.858664511660125,Normal,0.835,,,,None
2025-10-24_22:15:34,39.82897883761505,-104.6879501134679,932.803945725822,84.80724254636189,262.9389167504808,-3.868237229678809,-6.932093967661505,-4.883010567887615,Normal,0.835,,,,None
2025-10-24_22:15:39,39.8285355144516,-104.6901976396595,911.2883047867994,84.77134798740757,256.7879217918275,-3.927650077405081,-6.962435340921542,-5.040812217583839,Normal,0.835,,,,None
2025-10-24_22:15:44,39.82775003214023,-104.6928548373221,885.329197147713,84.82493043100959,249.5208599605736,-3.955179949405562,-6.974254418278203,-5.079851023095323,Normal,0.835,,,,None
2025-10-24_22:15:49,39.82686186728262,-104.6950796545223,859.4239507137361,84.87960344799923,242.2242718238869,-3.929507727808347,-6.978157679664728,-4.995218194144903,Normal,0.835,,,,None
2025-10-24_22:15:54,39.82572812682294,-104.697252412013,838.1189912637041,84.87045363204088,236.3006549126385,-3.896030310422599,-6.983653877601174,-4.915596618893305,Normal,0.835,,,,None
2025-10-24_22:15:58,39.82461874342181,-104.6990150662656,817.2986739527622,84.83395296208235,230.4221495741713,-3.888822367147495,-6.997334900929202,-4.912536224415001,Normal,0.835,,,,None
2025-10-24_22:16:02,39.82336344726803,-104.7005620751907,797.5974649323854,84.81177360314979,224.8414416522691,-3.907218268405061,-7.015036038415631,-4.968426708271899,Normal,0.835,,,,None
2025-10-24_22:16:06,39.82192460395013,-104.7020860454169,775.8628396873271,84.82027263231956,218.5588646197021,-3.929929342290173,-7.030259230782431,-5.018356460780858,Normal,0.835,,,,None
2025-10-24_22:16:11,39.82025037988199,-104.703498964541,753.2129263999651,84.84565136695751,212.0331685847658,-3.933718361106764,-7.040038601724657,-5.011253974021504,Normal,0.81,,,,None
2025-10-24_22:16:15,39.81863227833903,-104.7045634288534,731.6707704249756,84.85707411513532,206.1871810230525,-3.921422385880202,-7.04671016852767,-4.977132181953239,Normal,0.615,,,,None
2025-10-24_22:16:19,39.81691785464411,-104.7054384795999,710.7244027336629,84.84542395802603,200.2082159967676,-3.912931385902051,-7.05560786646978,-4.960237640028652,Normal,0.615,,,,None
2025-10-24_22:16:23,39.81523564465235,-104.7060761570685,690.6294275447516,84.82827046050114,194.2573205360133,-3.917781171283654,-7.069036303865166,-4.977506638295957,Normal,0.6,,,,None
2025-10-24_22:16:28,39.81335635105283,-104.7065104769285,669.2224794003301,84.82350974873621,188.3368300578513,-3.930865902374129,-7.081127664720397,-5.010599127628899,Normal,0.59,,,,None
2025-10-24_22:16:32,39.81153493280335,-104.7067101319429,648.470792490933,84.82876932225571,182.3239566950922,-3.942076797307987,-7.091238790310258,-5.034125423210067,Normal,0.59,,,,None
2025-10-24_22:16:36,39.80979894158012,-104.7066752975799,626.0284640267438,84.83682650107025,175.8801896162734,-3.945845986954673,-7.09877620821322,-5.038161816355933,Normal,0.59,,,,None
2025-10-24_22:16:41,39.80770062538764,-104.7063905067406,603.7362695281536,84.839500315738,169.8424221363627,-3.943988759181904,-7.106204122689016,-5.031539531565418,Normal,0.59,,,,None
2025-10-24_22:16:45,39.80588326727849,-104.7058787400989,580.5053626901341,84.83137221932652,163.0398755700422,-3.945397933292403,-7.116327723791118,-5.036988775520757,Normal,0.59,,,,None
2025-10-24_22:16:49,39.80387422926611,-104.7050286261811,558.4249689021851,84.82466216144324,157.0399521445053,-3.952190172304542,-7.122736951305794,-5.055195749911181,Normal,0.59,,,,None
2025-10-24_22:16:54,39.80220615671,-104.7040589739141,537.0642600384165,84.82280166936154,151.0654794106092,-3.961473372887863,-7.130359857723441,-5.079992858125122,Normal,0.59,,,,None
2025-10-24_22:16:59,39.80022904966242,-104.7025684645027,510.5687854630601,84.82563572426183,143.6191703285314,-3.969894057311386,-7.138954724782661,-5.093919749205163,Normal,0.59,,,,None
2025-10-24_22:17:03,39.79875926491362,-104.7011596122511,489.5210678736949,84.8576596862492,137.6924606560045,-3.960957315792528,-7.129223883590338,-5.037875030950826,Normal,0.59,,,,None
2025-10-24_22:17:08,39.79721838763681,-104.6993261609148,464.9918991624245,84.87429378429223,130.7367104464843,-3.917443003718577,-7.125634552639882,-4.936070132854576,Normal,0.59,,,,None
2025-10-24_22:17:12,39.79601714268348,-104.6975553706074,444.5449234101836,84.83547966206386,124.7419438764309,-3.895700459742106,-7.129545429202299,-4.898055522079644,Normal,0.59,,,,None
2025-10-24_22:17:16,39.79500578529341,-104.6958213256897,424.8978781425267,84.79409401107708,118.3938745982178,-3.911239949702922,-7.143340644033733,-4.95152082007763,Normal,0.59,,,,None
2025-10-24_22:17:21,39.79402353414872,-104.6935612151214,402.0852988814441,84.79014760414482,112.3384352342667,-3.941407908051834,-7.154441863773132,-5.025735553309913,Normal,0.59,,,,None
2025-10-24_22:17:25,39.79325287303153,-104.6914036201154,380.027247971075,84.81534523245234,106.0202045492583,-3.955888216820093,-7.160234859147219,-5.047069570562942,Normal,0.59,,,,None
2025-10-24_22:17:29,39.79270429473208,-104.6892147961304,358.713481197434,84.83580052703552,99.90106574001997,-3.948133530487475,-7.161411381351559,-5.01883555014386,Normal,0.59,,,,None
2025-10-24_22:17:34,39.79232657557026,-104.6869825810365,337.7225034835379,84.83313100377416,93.86213286374304,-3.934439673698333,-7.163098372122269,-4.98577638327132,Normal,0.555,,,,None
2025-10-24_22:17:38,39.79213055118689,-104.6847854733589,316.8180394218704,84.81512422312782,87.76984378992711,-3.932072618821617,-7.169016334277935,-4.986776904565105,Normal,0.46,,,,None
2025-10-24_22:17:42,39.7921109195594,-104.6825641668407,295.9088975638469,84.80218540985135,81.75421393608397,-3.942986253263075,-7.176631124036074,-5.017415745974578,Normal,0.46,,,,None
2025-10-24_22:17:46,39.79226728592066,-104.6803651021703,274.6235843596949,84.80387353171537,75.71815035293689,-3.956428151133965,-7.1826376182701,-5.04816679496331,Normal,0.46,,,,None
2025-10-24_22:17:50,39.79260617685544,-104.678242013251,253.5493579095797,84.81506284749858,69.60136107703164,-3.962229722350737,-7.185736251592203,-5.056528709412907,Normal,0.46,,,,None
2025-10-24_22:17:55,39.79307866546139,-104.6762839304407,233.0737367909449,84.82231878129323,63.82903992731398,-3.95970449154004,-7.187064669208634,-5.04678844384772,Normal,0.46,,,,None
2025-10-24_22:17:59,39.79374779471908,-104.6743553740255,211.921152757774,84.82001953188092,57.62811618985952,-3.955832906052814,-7.188356631248594,-5.037180790463657,Normal,0.46,,,,None
2025-10-24_22:18:03,39.79460023789568,-104.6723646258004,190.0074436617214,84.81433253885308,51.27388435664557,-3.95678210500769,-7.19127497062212,-5.04126675184915,Normal,0.445,,,,None
2025-10-24_22:18:07,39.79556887980448,-104.6706758192704,168.7044723298861,84.80945270776333,45.10644283852347,-3.962764282826337,-7.194285583617584,-5.056698625868706,FuelLeak,0.415,,,,None
2025-10-24_22:18:11,39.79665325357602,-104.6691490738104,147.381231040253,84.81296342972963,39.00386431636255,-3.968491250853307,-7.195713412328235,-5.068219265838617,FuelLeak,0.405,,,,None
2025-10-24_22:18:15,39.79786754732094,-104.6678087201378,126.0105726489998,84.81827550416116,32.82104418383408,-3.970346018310601,-7.195995233767146,-5.069531512689561,FuelLeak,0.405,,,,None
2025-10-24_22:18:20,39.79916806719679,-104.6666493997982,104.7630574549759,84.82190696831138,26.69274280817575,-3.96845105737327,-7.195160646534138,-5.062549579047546,FuelLeak,0.405,,,,None
2025-10-24_22:18:24,39.80059254026506,-104.6657000292259,83.4588445547673,84.82216827851265,20.54585657635417,-3.966362545477511,-7.194493289868992,-5.05655648695968,FuelLeak,0.405,,,,None
2025-10-24_22:18:28,39.80206071972116,-104.6649710700236,62.26292650986389,84.82076826183086,14.39270354550069,-3.966081360272349,-7.194043238358152,-5.055492744220714,FuelLeak,0.405,,,,None
2025-10-24_22:18:32,39.8035786580352,-104.6644670073194,41.02932832938967,84.82092109523404,8.233015007730483,-3.966317086996753,-7.193401155250775,-5.014941430259348,FuelLeak,0.405,,,,None
2025-10-24_22:18:36,39.80512444155261,-104.6641903173776,20.14737971394069,84.82404235050805,2.030052701852129,-3.744385698112709,-7.221616623759931,-3.968637758480675,FuelLeak,0.405,,,,None
2025-10-24_22:18:41,39.80668657404387,-104.6641508171438,4.795921192084928,85.11527456001578,315.6587024756679,-38.7560314461688,0.97612568705905,6.721641697183777,FuelLeak,0.51,,,,None
2025-10-24_22:18:45,0.0,39.80778015002881,-104.6644447352095,0.5391326022809042,32.69218594828506,173.9833539879644,-26.15476902251465,179.690757021774,FuelLeak,0.635,,,,None
2025-10-24_22:18:48,-0.1397824257218385,0.0,39.8079286383243,-104.6644561628003,-1.059685365537897,5.92294070304917,173.9742781608008,-26.21237266022164,FuelLeak,0.775,,,,None
2025-10-24_22:18:49,-179.4980134949375,-0.003897084613965981,0.0,39.80792862502545,-104.6644561567913,-1.069647002075677,5.927642909981208,173.9570708671013,FuelLeak,0.685,,,,None
2025-10-24_22:18:51,-26.20145592217199,-179.4364326074685,0.0001994020451845012,0.0,39.80792862518307,-104.6644561560071,-1.069454291800025,5.926629621421391,FuelLeak,0.595,,,,None
2025-10-24_22:18:53,173.9866363010066,-26.20194657656961,-179.5033388317576,-2.172370942888182,0.0,39.80792862518384,-104.6644561560035,-1.069457109079274,EngineFailure,0.63,,,,None
2025-10-24_22:18:54,5.926631102871359,173.9866656290546,-26.20194331449935,-179.5033497844018,-1.946905375293274,0.0,39.80792862518386,-104.6644561560035,FuelLeak,0.805,,,,None
2025-10-24_22:18:55,-1.069457106752866,5.926630853941234,173.9866655487573,-26.20194324042743,-179.5033497901255,-9.044745010025885,0.0,39.80792862518384,FuelLeak,0.66,,,,None
2025-10-24_22:18:57,-104.6644561560035,-1.069457109079274,5.926630872465503,173.9866655738159,-26.20194326155744,-179.5033498469778,2.130991937910548,0.0,FuelLeak,0.605,,,,None
2025-10-24_22:18:58,39.80792862518386,-104.6644561560035,-1.069457099773645,5.926631003037018,173.9866655723376,-26.20194325859249,-179.503349843666,1.886912512676082,EngineFailure,0.48,,,,None
2025-10-24_22:18:59,0.0,39.80792862518386,-104.6644561560035,-1.069457106752866,5.926630960988565,173.986665576272,-26.20194321679127,-179.5033498522692,FuelLeak,0.67,,,,None
2025-10-24_22:19:00,-2.653993788262194,39.80792862518388,-104.6644561560035,-1.069457106752866,5.926631021602272,173.9866656050853,-26.20194325423579,-179.503349917717,FuelLeak,0.67,,,,None
2025-10-24_22:19:02,1.04063669558112,0.0,39.80792862518388,-104.6644561560035,-1.069457106752866,5.926631096969821,173.9866656189965,-26.20194326427529,FuelLeak,0.775,,,,None
2025-10-24_22:19:03,-179.5033499493012,1.91352167898018,0.0,39.8079286251839,-104.6644561560035,-1.069457102100052,5.926631006889411,173.9866655779047,FuelLeak,0.685,,,,None
2025-10-24_22:19:04,-26.20194326066751,-179.5033498564425,1.804794470237324,0.0,39.8079286251839,-104.6644561560035,-1.069457109079273,5.926631017299068,FuelLeak,0.595,,,,None
2025-10-24_22:19:05,173.9866656394802,-26.20194326974748,-179.5033499950911,2.309850391385444,0.0,39.80792862518391,-104.6644561560035,-1.069457106752866,EngineFailure,0.63,,,,None
2025-10-24_22:19:06,5.926631137460924,173.9866655912503,-26.20194325358549,-179.5033498860079,-1.813509526535442,0.0,39.80792862518391,-104.6644561560035,FuelLeak,0.805,,,,None
2025-10-24_22:19:08,-1.069457111405681,5.926631097584565,173.9866655504415,-26.20194328286516,-179.5033497940532,-1.20822563218953,0.0,39.8079286251839,FuelLeak,0.755,,,,None
2025-10-24_22:19:09,-104.6644561560035,-1.069457097447237,5.926630987176637,173.9866655609819,-26.20194325401378,-179.5033498176845,-1.611523143863228,0.0,FuelLeak,0.605,,,,None
2025-10-24_22:19:10,39.80792862518386,-104.6644561560035,-1.069457109079273,5.926631035003679,173.9866655692321,-26.20194321902295,-179.5033498361,5.799122172986978,EngineFailure,0.48,,,,None
2025-10-24_22:19:11,0.0,39.80792862518388,-104.6644561560035,-1.069457106752866,5.926631039757696,173.9866656385017,-26.20194327398626,-179.5033499931442,FuelLeak,0.67,,,,None
2025-10-24_22:19:12,1.87525125549317,0.0,39.80792862518391,-104.6644561560035,-1.069457099773644,5.926630920169599,173.9866655663094,-26.20194322388797,FuelLeak,0.775,,,,None
2025-10-24_22:19:13,-179.5033498296374,-5.804823740265685,39.80792862518393,-104.6644561560035,-1.069457109079273,5.926630930210409,173.9866656520635,-26.20194324745781,FuelLeak,0.775,,,,None
2025-10-24_22:19:14,-179.5033500236704,-2.204235976684273,0.0,39.80792862518394,-104.6644561560035,-1.069457097447237,5.926630981193135,173.9866655919493,FuelLeak,0.685,,,,None
2025-10-24_22:19:16,-26.20194325650364,-179.5033498879273,3.239110882497687,0.0,39.80792862518396,-104.6644561560035,-1.069457092794422,5.926631304507212,FuelLeak,0.595,,,,None
2025-10-24_22:19:17,173.9866656002376,-26.20194328576186,-179.5033499069279,-4.260925214070175,0.0,39.80792862518395,-104.6644561560035,-1.069457109079274,EngineFailure,0.63,,,,None
2025-10-24_22:19:18,5.926631109182724,173.9866655892582,-26.20194326669854,-179.5033498820211,2.567349529095103,0.0,39.80792862518396,-104.6644561560035,FuelLeak,0.805,,,,None
2025-10-24_22:19:19,-1.069457092794422,5.926631134141308,173.9866655930963,-26.20194329251872,-179.5033498909346,-1.509183489615889,0.0,39.80792862518396,FuelLeak,0.755,,,,None
2025-10-24_22:19:20,-104.6644561560035,-1.06945709512083,5.926631063609743,173.9866656110194,-26.20194325919055,-179.503349931216,1.758755659302641,0.0,FuelLeak,0.605,,,,None
2025-10-24_22:19:21,39.80792862518398,-104.6644561560035,-1.069457104426459,5.926630879432596,173.9866655969733,-26.20194324706721,-179.5033498994158,1.26264151970223,EngineFailure,0.48,,,,None
2025-10-24_22:19:22,0.0,39.80792862518395,-104.6644561560035,-1.069457102100052,5.926631325654386,173.9866655877563,-26.20194329407046,-179.5033498790079,FuelLeak,0.67,,,,None
2025-10-24_22:19:24,-1.768811057128802,0.0,39.80792862518398,-104.6644561560035,-1.069457099773645,5.926630910046821,173.9866656245066,-26.20194328013355,FuelLeak,0.775,,,,None
2025-10-24_22:19:25,-179.5033499613925,2.180281814245784,0.0,39.80792862518396,-104.6644561560035,-1.069457099773644,5.926631167993182,173.9866656149993,FuelLeak,0.685,,,,None
2025-10-24_22:19:26,-26.20194327871566,-179.5033499399326,-1.384124035644425,39.80792862518398,-104.6644561560035,-1.069457099773645,5.92663090238302,173.9866656030921,FuelLeak,0.685,,,,None
2025-10-24_22:19:27,-26.20194322909035,-179.5033499126697,-2.284151521577242,0.0,39.80792862518393,-104.6644561560035,-1.069457109079273,5.92663096205412,FuelLeak,0.595,,,,None
2025-10-24_22:19:28,173.9866655901104,-26.201943218445,-179.503349883301,-8.51130445441042,0.0,39.8079286251839,-104.6644561560035,-1.069457097447237,EngineFailure,0.565,,,,None
2025-10-24_22:19:29,5.926631467578153,173.9866656167036,-26.20194327719311,-179.5033499439039,-7.343941352289286,0.0,39.80792862518393,-104.6644561560035,FuelLeak,0.8,,,,None
2025-10-24_22:19:31,-1.069457111405681,5.926630984430783,173.9866656061646,-26.20194325399428,-179.5033499199458,-2.820490976368657,0.0,39.80792862518395,FuelLeak,0.66,,,,None
2025-10-24_22:19:32,-104.6644561560035,-1.06945709512083,5.926630774926203,173.9866655978618,-26.20194321567668,-179.5033499009323,-6.325563079692976,0.0,FuelLeak,0.415,,,,None
2025-10-24_22:19:34,39.80792862518393,-104.6644561560035,-1.069457097447237,5.926631095986232,173.9866655930632,-26.20194327346786,-179.5033498905786,2.693854055851847,EngineFailure,0.48,,,,None
2025-10-24_22:19:35,0.0,39.80792862518394,-104.6644561560035,-1.069457090468015,5.926630878735886,173.9866655910215,-26.20194325325235,-179.5033498858653,FuelLeak,0.67,,,,None
2025-10-24_22:19:36,1.588709761955535,0.0,39.80792862518398,-104.6644561560035,-1.069457104426459,5.926630929308785,173.986665604076,-26.20194327979575,FuelLeak,0.775,,,,None
2025-10-24_22:19:37,-179.5033499156154,2.534124331916643,0.0,39.80792862518398,-104.6644561560035,-1.069457106752866,5.926630973160486,173.9866655742025,FuelLeak,0.685,,,,None
2025-10-24_22:19:38,-26.20194322976564,-179.5033498477436,-5.815978665921681,39.80792862518398,-104.6644561560035,-1.06945709512083,5.926630851974054,173.986665584827,FuelLeak,0.705,,,,None
2025-10-24_22:19:39,-26.20194324084133,-179.5033498719154,1.504778409796343,39.80792862518397,-104.6644561560035,-1.069457097447237,5.926631069183416,173.9866656045534,FuelLeak,0.685,,,,None
2025-10-24_22:19:40,-26.20194324991616,-179.5033499166255,-1.890628779752896,0.0,39.80792862518395,-104.6644561560035,-1.069457099773644,5.926630912382847,FuelLeak,0.595,,,,None
2025-10-24_22:19:41,173.9866655504874,-26.20194325033509,-179.5033497944978,2.042418628523147,0.0,39.80792862518398,-104.6644561560035,-1.069457106752866,EngineFailure,0.63,,,,None
2025-10-24_22:19:43,5.926630880498152,173.9866655631427,-26.20194321630322,-179.5033498228706,-5.880459190762383,0.0,39.80792862518393,-104.6644561560035,FuelLeak,0.8,,,,None
2025-10-24_22:19:44,-1.069457104426459,5.926630911973018,173.9866655601801,-26.20194322020831,-179.5033498162588,-5.822390756893926,0.0,39.80792862518392,FuelLeak,0.66,,,,None
2025-10-24_22:19:45,-104.6644561560035,-1.069457099773645,5.926631198320527,173.9866655878199,-26.20194328700804,-179.5033498786676,-6.837107671030069,0.0,FuelLeak,0.415,,,,None
2025-10-24_22:19:46,39.80792862518393,-104.6644561560035,-1.069457099773645,5.926631093609223,173.9866655988722,-26.20194327339033,-179.503349903584,-1.531058691318074,EngineFailure,0.48,,,,None
2025-10-24_22:19:47,0.0,39.80792862518393,-104.6644561560035,-1.069457106752866,5.926631178812666,173.9866655857517,-26.20194329769144,-179.503349874158,FuelLeak,0.67,,,,None
2025-10-24_22:19:48,-1.803158930892442,0.0,39.80792862518395,-104.6644561560036,-1.069457097447237,5.926631087133926,173.9866656096207,-26.20194330976641,FuelLeak,0.775,,,,None
2025-10-24_22:19:49,-179.5033499282403,-2.131708348761785,0.0,39.80792862518394,-104.6644561560036,-1.069457092794422,5.926631175247155,173.9866656187831,FuelLeak,0.685,,,,None
2025-10-24_22:19:50,-26.20194327831663,-179.5033499487411,-4.786961511737726,0.0,39.80792862518396,-104.6644561560036,-1.069457099773644,5.926631039142952,FuelLeak,0.615,,,,None
2025-10-24_22:19:51,173.9866656082102,-26.20194320177607,-179.5033499242842,6.976773745511089,39.80792862518398,-104.6644561560036,-1.06945709512083,5.926630845498757,FuelLeak,0.66,,,,None
2025-10-24_22:19:53,173.9866656233878,-26.20194323293921,-179.5033499588798,-1.991368487567607,39.80792862518398,-104.6644561560036,-1.069457102100052,5.926630900743704,FuelLeak,0.66,,,,None
2025-10-24_22:19:54,173.9866656175608,-26.20194321497092,-179.5033499456044,-4.307946556693046,0.0,39.80792862518398,-104.6644561560036,-1.069457104426459,EngineFailure,0.63,,,,None
2025-10-24_22:19:55,5.926631092379736,173.9866656143398,-26.20194323048725,-179.5033499384878,1.137435293416403,0.0,39.80792862518398,-104.6644561560036,FuelLeak,0.805,,,,None
2025-10-24_22:19:56,-1.06945709512083,5.926630871236016,173.9866656508916,-26.20194323708083,-179.5033500211842,1.621920983196124,0.0,39.80792862518403,FuelLeak,0.755,,,,None
2025-10-24_22:19:57,-104.6644561560036,-1.069457097447237,5.926630957136173,173.9866656227116,-26.20194322170229,-179.503349957421,-3.91142983952956,0.0,FuelLeak,0.585,,,,None
2025-10-24_22:19:59,39.80792862518403,-104.6644561560036,-1.069457097447237,5.926630853490422,173.9866656247378,-26.20194322385378,-179.5033499620511,-2.129592873403544,EngineFailure,0.48,,,,None
