time,alt_ft,airspeed_kt,heading_deg
22:24:27,0.0,-0.5157018951414696,5.925668620342084
22:24:29,240.8903817626309,-0.5156777028758845,5.925668888331786
22:24:30,240.8965000236302,-0.5156355693897959,5.925669448085086
22:24:31,240.9051238333579,-0.5155726750826923,5.926828716895905
22:24:33,240.9136210240342,-0.5155333611971361,5.92567014052149
22:24:34,240.9203759460838,-0.5154614590573371,5.925671870566911
22:24:35,240.9286317945484,-0.5153662463587529,5.926746933178308
22:24:37,240.9364645666617,-0.5152890935272276,5.926832677513675
22:24:38,240.9435086812447,-0.515202553659305,5.926744738709575
22:24:39,240.9501625682999,-0.5151095417380361,5.926742481291479
22:24:41,240.9573584485948,-0.5150174696836092,5.925677760390797
22:24:42,240.9658215747739,-0.5148735211670625,5.925679502935785
22:24:43,240.9740570193169,-0.5147272555530594,5.925679712801913
22:24:45,240.9822475095375,-0.5145629766000683,5.926747217307177
22:24:46,240.9906675727171,-0.51436225221654,5.926842341886952
22:24:48,240.9983930338663,-0.5142117688337756,5.926843981062239
22:24:49,241.0059946671308,-0.5139667613677646,5.926752819638835
22:24:51,241.0148000315901,-0.5137684610962484,5.92684996627348
22:24:52,241.0215688447581,-0.5135507330326752,5.92675304208943
22:24:54,241.029901019545,-0.5133379811452764,5.925692278768763
22:24:55,241.0374684364803,-0.5130992642731865,5.925695488237181
22:24:56,241.0448790453576,-0.5128838928559325,5.925696559084335
22:24:58,241.0511867868708,-0.5126077767280519,5.926756555971696
22:24:59,241.0584061889439,-0.5123324445980086,5.926756679860373
22:25:00,241.0657426750136,-0.5120992692180457,5.925703283467173
22:25:02,241.0718123201177,-0.5118031134541041,5.925707533278765
22:25:03,241.0790338228446,-0.5115370822835507,5.925709267699122
22:25:04,241.0861065211262,-0.5111455346880268,5.926872366778696
22:25:06,241.0928695417181,-0.5108109211549001,5.925713912191839
22:25:07,241.1000506624927,-0.5104392270832014,5.926761223249339
