time,alt_ft,airspeed_kt,heading_deg
20:04:20,0.0,857.2865791608231,85.0252011683778
20:04:21,41.01661646048622,850.6748462265408,85.0184031393031
20:04:22,38.54734539193415,845.4095583952484,85.01527793693873
20:04:24,36.83379223918719,840.3875916771249,85.01332508127457
20:04:25,34.52935175046709,835.2154837138888,85.01108095459804
20:04:26,32.5073262704622,829.2106929425464,85.01003682169998
20:04:27,30.25677433831238,823.9091924851989,85.01044604538984
20:04:29,28.20393767970295,818.848306076348,85.01153485982141
20:04:30,26.10702446232732,813.7782610630455,85.01615640549088
20:04:31,24.03815257315832,807.6908445488882,85.01567449398961
20:04:32,21.77181075212,802.676928501484,85.0205902165879
20:04:34,19.71285968373201,796.2872742128193,85.0208819264229
20:04:35,17.30741266828219,791.120687739833,85.02247949106066
20:04:36,15.26192798493046,785.880123919003,85.0246945369656
20:04:37,13.26090316809056,779.879964011959,85.02636782819759
20:04:39,10.93392456618239,773.6642731222829,85.027402433657
20:04:40,8.55017456538293,768.5707271927727,85.02805325312092
20:04:41,6.447742998900922,763.4071631903171,85.0282461572697
20:04:43,4.429455237148063,758.1376681824272,85.02760425841214
20:04:44,2.382543831160607,752.9424167839187,85.02788017515007
20:04:45,0.4054154764314037,746.8834536612145,85.02628893755372
20:04:46,358.0607676931722,741.6549287222923,85.0249668382297
20:04:48,355.941168028021,735.9218472800382,85.0246955754209
20:04:49,353.3120313875054,729.5754620474462,85.02290844146025
20:04:50,351.262029131573,725.0308357506731,85.0259676402129
20:04:52,348.5875859204512,719.7648561264583,85.02194805053423
20:04:53,346.2673907657684,710.6416868838628,85.02103264286465
20:04:55,343.7487328431026,705.988240980301,85.02970485131092
20:04:57,340.8306089012394,697.9087845234285,85.02211777047195
20:04:58,338.6217337613311,691.7032578718688,85.02141117260814
