time,alt_ft,airspeed_kt,heading_deg
15:41:58,-0.001755644399540185,0.0,0.0
15:42:01,2917.691108278517,9.300003524240818,246.0731554169022
15:42:02,2917.694176858853,9.299954474192532,246.0548491007332
15:42:05,2917.694176858853,9.299938846501012,246.0424214187877
15:42:08,2917.693758478491,9.299938846501012,246.0190192144092
15:42:10,2917.683712837294,9.29489022397594,246.0129791075934
15:42:11,2917.682120619072,9.299403431395742,246.0010601511959
15:42:13,2917.679761724542,9.299981337662851,245.9882451442323
15:42:14,2917.679368272054,9.299959767401969,245.9810158166997
15:42:15,2917.679009594752,9.299994988727896,245.9747183749278
15:42:17,2917.678733005889,9.29469622610209,245.9673353140719
15:42:18,2917.678574767987,9.300057687968485,245.9584868860796
15:42:19,2917.678242138206,9.299880074651018,245.9521812382613
15:42:20,2917.678140382076,9.294641835243127,245.946127445413
15:42:21,2917.677944622413,9.294592981482081,245.9404484650405
15:42:22,2917.679949100807,9.299765918715483,245.931837256307
15:42:23,2917.679616917277,9.294623648806017,245.9227879430234
15:42:25,2917.679453637014,9.294653960211626,245.9175850876996
15:42:26,2917.67915959313,9.294572864906941,245.9082231758952
15:42:27,2917.678900189763,9.299955999656781,245.8998725867287
15:42:28,2917.678722716892,9.299991841909277,245.8943147648727
15:42:29,2917.678381889492,9.294563422050429,245.8851971217894
15:42:31,2917.678182170409,9.299916420976494,245.8746608276343
15:42:32,2917.674821434818,9.298414594057881,245.8686760186536
15:42:33,2917.672138984352,9.29733209710883,245.867855417294
15:42:34,2917.674491302896,9.2934422435357,245.8670908193681
15:42:36,2917.674920750596,9.294564603476186,245.8614076727568
15:42:37,2917.674714804165,9.293972784968096,245.8512064156031
15:42:38,2917.677716154774,9.294966892675541,245.8435863041375
15:42:40,2917.677451857895,9.299862963509087,245.8395650770621
