time,alt_ft,airspeed_kt,heading_deg
22:43:51,0.0,165.8272697334332,84.86142978263213
22:43:53,79.35120359511723,159.3729369599307,84.85654942495223
22:43:54,77.71848987373704,153.3986512832476,84.84815021961651
22:43:55,75.94264736206291,148.1022948016648,84.83924276003647
22:43:56,73.87935605960398,139.9914515753851,84.81423207390941
22:43:58,72.3073818285226,133.0947049887683,84.79440939984315
22:43:59,70.1957494877903,126.6240699796857,84.7770651658013
22:44:00,68.58505466398114,119.4621046791134,84.76259612229637
22:44:02,66.54309563194874,112.3121340297687,84.75190168087227
22:44:03,64.43979889346339,106.623055220594,84.74987399977225
22:44:05,62.16607828407513,97.10874431193868,84.7514976392987
22:44:07,59.59185655576261,87.43559515763646,84.76038928680202
22:44:08,57.59187680676965,80.10803225785955,84.77211419317263
22:44:09,55.64878575388433,73.02117405776077,84.78663158851839
22:44:11,53.59758496713366,66.53929367811844,84.79970164761336
22:44:12,51.86946534141664,60.32253985336163,84.80829459890185
22:44:13,50.16486165235183,52.80685274863478,84.8171389195912
22:44:14,48.02788310617099,45.44713487592485,84.82359886929794
22:44:16,46.01076896560918,38.2913113424763,84.82457876540116
22:44:17,44.01723497231533,32.09446183378254,84.82180952752772
22:44:18,42.28663104989833,26.09595490719575,84.80878171671496
22:44:20,40.59978954246657,20.22621292080929,84.81231179493318
22:44:21,38.86740931441585,14.09999549065411,84.86778943676627
22:44:22,36.72895018831818,9.22519053555062,84.96479349125948
22:44:23,35.01533745268321,5.669092931027091,85.07207624349866
22:44:25,31.26273701956309,20.702035224784,50.59897121793313
22:44:26,8.281023388968753,19.68926336163934,47.91883813723337
22:44:27,344.7656496494447,5.652874869597158,34.81263420840066
22:44:30,222.1283137320589,-0.1649779597905031,6.897688024436902
22:44:31,223.1013409428282,-0.1626515245137079,6.901033173796943
