time,alt_ft,airspeed_kt,heading_deg
22:13:53,0.0,668.3621590688214,85.04312482071782
22:13:54,288.462140696689,662.4733955089448,85.04295171150031
22:13:56,286.0121258488558,656.6615575808395,85.04308612794367
22:13:57,283.5904064970323,652.1623331751256,85.04288248915246
22:13:58,281.5140437636662,646.0575211591591,85.04333916634191
22:14:00,279.1340053302241,640.2363399061253,85.04278465982844
22:14:01,276.666967928652,634.4925701454594,85.04266445263364
22:14:02,274.2424933863812,629.5765912853872,85.04243070414036
22:14:04,272.1639081094999,624.6333870823179,85.04232698781028
22:14:05,270.0847998213005,618.948987701607,85.04244501445426
22:14:06,267.6441545136502,613.2063454619914,85.04204487262702
22:14:08,265.2316964123522,607.5415952363021,85.04187451197423
22:14:09,262.8041671203829,601.853079107769,85.04178077526124
22:14:10,260.4193450599684,596.9854630403629,85.04147923971775
22:14:12,258.2941615070087,591.3500419929021,85.04122782405082
22:14:13,255.8647216523845,585.657781309221,85.04094816537997
22:14:14,253.434716027687,580.0098704791085,85.04030649367226
22:14:16,251.0040950692859,575.1436185661418,85.03980566038013
22:14:17,248.9202762579316,570.6197815337881,85.03900157422366
22:14:18,247.0098914448717,564.8319450367544,85.03808126512911
22:14:20,244.4331801462599,559.2542087749891,85.03679397081864
22:14:21,242.0581375383015,553.6516847943279,85.03591501777723
22:14:22,239.567319113147,548.7229178259249,85.03511650603014
22:14:24,237.5106310742604,543.3348716611812,85.03446603931118
22:14:25,235.1342774271299,538.4187269548142,85.0339432181719
22:14:26,232.9898528882003,532.9779938819207,85.0336736952699
22:14:28,230.4971782543646,527.3460348837455,85.03345951950635
22:14:29,228.0621206236235,522.581898094706,85.03337301566084
22:14:30,226.0036550650773,517.7579267425981,85.03332300180824
22:14:31,223.8871982221211,512.347187509502,85.03316130459989
