time,alt_ft,airspeed_kt,heading_deg
15:15:00,0.0,0.0,2500.0
15:15:01,0.0,270.5117073383043,2500.0
15:15:03,0.0,270.5117073383043,2500.0
15:15:04,0.0,270.5117073383043,2500.0
15:15:05,0.0,270.5117073383043,2500.0
15:15:07,0.0,270.5117073383043,2500.0
15:15:08,0.0,270.5117073383043,2500.0
15:15:09,0.0,270.5117073383043,2500.0
15:15:11,0.0,270.5117073383043,2500.0
15:15:12,0.0,270.5117073383043,2500.0
15:15:13,0.0,270.5117073383043,2500.0
15:15:14,0.0,270.5117073383043,2500.0
15:15:16,0.0,270.5117073383043,2500.0
15:15:17,0.0,270.5117073383043,2500.0
15:15:18,0.0,270.5117073383043,2500.0
15:15:20,0.0,270.5117073383043,2500.0
15:15:21,0.0,270.5117073383043,2500.0
15:15:23,0.0,270.5117073383043,2500.0
15:15:24,0.0,270.5117073383043,2500.0
15:15:25,0.0,270.5117073383043,2500.0
15:15:26,0.0,270.5117073383043,2500.0
15:15:28,0.0,270.5117073383043,2500.0
15:15:29,0.0,270.5117073383043,2500.0
15:15:31,0.0,270.5117073383043,2500.0
15:15:32,0.0,270.5117073383043,2500.0
15:15:33,0.0,270.5117073383043,2500.0
15:15:35,0.0,270.5117073383043,2500.0
15:15:36,0.0,270.5117073383043,2500.0
15:15:37,0.0,270.5117073383043,2500.0
15:15:39,0.0,270.5117073383043,2500.0
