time,alt_ft,airspeed_kt,heading_deg
22:39:50,0.0,1421.708335390309,84.8206937418073
22:39:51,47.84526128629603,1415.293840601054,84.81069613965977
22:39:52,46.31131910148473,1408.653033091852,84.7963389309573
22:39:53,44.6879813145626,1401.330835298952,84.77772918544116
22:39:55,42.79684422678013,1394.794211964668,84.76070877087248
22:39:56,41.19385909766294,1388.934671427196,84.74669845112403
22:39:57,39.58964164333297,1380.694514634016,84.73062584165781
22:39:59,37.74973064755226,1373.189236188435,84.72154153267739
22:40:00,35.80725603242923,1366.643249428947,84.71834962170021
22:40:01,34.20911173181339,1359.065454058519,84.72008896113407
22:40:02,32.35199857732061,1351.446795343472,84.72687565899837
22:40:04,30.4481426506695,1343.792944411727,84.73756156602633
22:40:05,28.58736283441754,1335.929583942165,84.75091587483533
22:40:07,26.68026215980873,1328.237237247435,84.76454143068648
22:40:08,24.79441227519975,1320.591438805218,84.77706446808145
22:40:09,22.89641767406681,1312.728580828781,84.78752377951837
22:40:11,21.03143200671112,1305.16419819422,84.79436490531909
22:40:12,19.1209581747893,1297.446105582626,84.79766253195102
22:40:14,17.24373352438746,1289.71542532523,84.79722718192889
22:40:15,15.3660497313805,1283.237482163712,84.794331337904
22:40:16,13.76905108666732,1275.607241231316,84.78875665691004
22:40:18,11.84531417863428,1268.043059384621,84.78186296033925
22:40:19,9.965826850816343,1260.626261498764,84.77482180935394
22:40:20,8.07419720868531,1254.022168228875,84.7692183794893
22:40:22,6.451995511189303,1246.47165489809,84.76423209269296
22:40:23,4.569675466083785,1238.91175988002,84.76138309058054
22:40:24,2.674926977942159,1232.556349874361,84.76085503072963
22:40:26,1.038634002258147,1224.834018196437,84.76249625629305
22:40:27,359.1191346813357,1217.322384870931,84.76619661566313
22:40:28,357.2437337224383,1209.707577544013,84.77149958011289
