time,alt_ft,airspeed_kt,heading_deg
22:45:26,0.0,-0.1627786811599718,6.901861452896915
22:45:27,223.1197058979832,-0.1627786765071617,6.901861453002491
22:45:28,223.1197058960503,-0.1627786811599718,6.901861453319219
22:45:30,223.119705899496,-0.1627786765071617,6.901861442163345
22:45:31,223.1197058936991,-0.1627786788335668,6.901861453213643
22:45:33,223.1197059000521,-0.1627786765071617,6.901861451559618
22:45:34,223.1197058968334,-0.1627786765071617,6.901861444837939
22:45:35,223.1197058980889,-0.1627786765071617,6.901861449905592
22:45:37,223.1197058987719,-0.1627786811599718,6.901861453530371
22:45:38,223.1197058997967,-0.1627786741807567,6.901861458703599
22:45:39,223.1197058934359,-0.1627786741807567,6.901861463982404
22:45:41,223.1197058992419,-0.1627786765071617,6.90186145212269
22:45:42,223.1197058955393,-0.1627786765071617,6.90186145247461
22:45:43,223.1197058952321,-0.1627786765071617,6.901861463032219
22:45:45,223.1197058912829,-0.1627786741807567,6.901861452896915
22:45:46,223.1197058943494,-0.1627786741807567,6.901861463630484
22:45:47,223.1197058923121,-0.1627786695279466,6.901861450785393
22:45:49,223.1197058985911,-0.1627786741807567,6.901861453002491
22:45:50,223.1197058940365,-0.1627786741807567,6.901861463278563
22:45:51,223.1197058911182,-0.1627786741807567,6.901861439277599
22:45:53,223.1197058885515,-0.1627786695279466,6.901861454410171
22:45:54,223.1197058932784,-0.1627786695279466,6.901861461800499
22:45:55,223.1197058829475,-0.1627786741807567,6.901861460111281
22:45:56,223.1197058879001,-0.1627786695279466,6.901861444486019
22:45:58,223.1197058880223,-0.1627786741807567,6.901861459618592
22:45:59,223.119705891818,-0.1627786765071617,6.901861443500643
22:46:00,223.1197059024253,-0.1627786695279466,6.901861473765789
22:46:01,223.1197058990095,-0.1627786765071617,6.901861432767073
22:46:03,223.1197058937963,-0.1627786765071617,6.901861454163829
22:46:04,223.1197058988283,-0.1627786834863768,6.901861455114012
